TEAM NAMES,Series Number,Filename,Name,Description,Gender,attributes,UUID,Hash
TEAM SCALE,310,hilda-the -insomaniac,hilda the insomaniac,Hilda prefers to sleep during the day,Female,hair: pink   eyes: covered eyes   teeth: none   clothing: multi colored ankara   accessories: none  expression:calm   strength: none   weakness: none ,5876569a-5ace-11ed-9b6a-0242ac120002,e2484a8e113089f9315899cccb22462101290b097cf309ad7a9954860f28e383
TEAM SCALE,311,sisi yemi-the -street aunty,sisi yemi the street aunty,Sisi Yemi is everyone's favourite street aunty.,Female,hair: dark brown   eyes: brown eyes  teeth: none   clothing: blue and yellow ankara  accessories: none  expression: shocked   strength: none   weakness: none ,587657a8-5ace-11ed-9b6a-0242ac120002,5ec41e2ea5a6ae41b668e53a0b354d749150b52de8cd48b69840c515e066c529
TEAM SCALE,312,chiamaka-the -bully,chiamaka the bully,Chiamaka hates people in her business and likes to scare the kids on the block,Female,hair: pink  eyes: brown  teeth: none  clothing: multi-colored ankara  accessories: smoking pipe  expression: strong  strength: none   weakness: none ,587658ca-5ace-11ed-9b6a-0242ac120002,9a263f9b786a041fb4c1a53ebd6cd0b6046e3ca0e23e15948370b22040f93116
TEAM SCALE,313,gift-the-fashionista,gift the fashionista,Gift has always been bold and that spreads to her fashion sense too.,Female,hair: brown   eyes: brown   teeth :none   clothing: multi-colored ankara  accessories: none  expression: witty  strength: none   weakness: none ,58765adc-5ace-11ed-9b6a-0242ac120002,33e6119058369a123e46a701a703b01e14a8c6e753a76b0c1864e749baf2737c
TEAM SCALE,314,omoyene-the-weirdo,omoyene the weirdo,Omoyene likes to murmur to herself and talks about seeing ghosts,Female,hair: brown  eyes: brown  teeth: none  clothing: yellow ankara  accessories: none  expression: calm  strength: none  weakness: none ,58765bea-5ace-11ed-9b6a-0242ac120002,44435dfb0eebb6238a668d02fc32145ded24f53dda566797193296353e23398f
TEAM SCALE,315,maria-the -freshface,maria the freshface,Maria likes to believe the world is sunshine and rainbows while blowing gum,Female,hair: pink  eyes: brown eyes  teeth: white teeth  clothing:yellow; greem and red ankara   accessories: none  expression: furious   strength: none   weakness: none ,58765d02-5ace-11ed-9b6a-0242ac120002,412cbb72eeddb94dbc27bbbdda861c3681c0f4d5904cc725973784e20a45f26b
TEAM SCALE,316,monica-the -smoker,monica the smoker,Monica is never found without a pipe and loves to interject in every conversation,Female,hair: grey   eyes: covered eyes  teeth: none  clothing: black ankara with bright designs  accessories: yellow glasses  expression: hip   strength: none   weakness: none ,58765e24-5ace-11ed-9b6a-0242ac120002,93dcd7cf06dff716531931454095d0fb093857e6e3bf7bd5b7874f47045669f6
TEAM SCALE,317,janet -is always -found singing ,janet the singer,Janet is always found singing in whatever activity she’s doing,Female,hair: purple   eyes: covered eyes  teeth: none  clothing: yellow and blue ankara  accessories: yellow glasses  expression: cool  strength: none   weakness: none ,cef902bc-5afc-11ed-9b6a-0242ac120002,45c58087ec7ab94f4a1e68868a972166a15c2544623e2bec6b8a0f46efb1429e
TEAM SCALE,318,emi-the-reggae-girl,emi the reggae girl,EMi is a beautiful dancer,Female,hair:pink braids   eyes: covered eyes   teeth: none  clothing: multicolored ankara  accessories: yellow glasses  expression: happy  strength: none   weakness: none ,cef9060e-5afc-11ed-9b6a-0242ac120002,da71e899d7f0500a7a3d73e4f21aebd58df7b183fe6e99a243467a9a869eb7cc
TEAM SCALE,319,aisha-love-the-life-of-the-party,aisha love the life of the party,Aisha always party during the weekend,Female,hair: red   eyes: covered eyes  teeth: none  clothing: wolf-skin ankara  accessories: yellow glasses  expression: hip  strength: none   weakness: none ,cef907a8-5afc-11ed-9b6a-0242ac120002,43a484f1bbfedab0df86435a64a53eb311b5ea72e20ee32ae8392a9146496490
TEAM SCALE,320,amaka-the-tailor,amaka the tailor,She sews the most beautiful dress in the hood,Female,hair:grey  eyes: covered eyes   teeth: none  clothing: black dress  accessories: yellow glasses  expression: happy  strength: none   weakness: none ,cef9091a-5afc-11ed-9b6a-0242ac120002,9e45f72e30156870175431a7bf18743e6e9aae1f06118927ec7356126b20b251
TEAM SANDPAPER,321,omunyinyi-the-stoic,omunyinyi the stoic,omunyinyi wears a Kitenge coat,Male,hair: bald eyes: tearyteeth: noneskin: brownskinclothing: checked ankara accessories: none expression: teary strength: powerful weakness: self-loathing,c2d6a3ac-1d4d-4268-ba7f-4f0f8f50c1ab,c010749202a2356a239b44dd78c171a89088abf4246248a7cace0b947493cc7c
TEAM SANDPAPER,322,kamau-the-sleeper,kamau the sleeper,closed eyes meditating,Male,hair: blad eyes: closed teeth:  noneskin: brownskin clothing: black ankara accessories: none expression: flat strength: open to suggestion weakness: always sleepy,20330f5c-40c2-4f6a-b9d8-d1d04fb97daf,b7f7b0125a9b2e1eebf9497bed60e18a37c3f50896fef3f7081ef9ef8c83eece
TEAM SANDPAPER,323,mutiso-the-lastborn,mutiso the lastborn,masked up mutiso dozing off,Male,hair:bald eyes: closed teeth: none skin: brownskin clothing: yellow ankara accessories: none  expression: tired strength: consistency weakness: pessismist,0706c338-42eb-4d26-84ea-c24b39628200,5dac8c8107fcf87c3007f715469e453db3b211f1013e3fd43d9aee22e673dc07
TEAM SANDPAPER,324,omondi-the-vegeterian,omondi the vegeterian,omondi wears a green coat,Male,hair:bald eyes: sharp eyed teeth: none skin: brownskin clothing: green ankara accessories: none expression: alert strength: leader weakness: anxious,bfb5e8d5-d7a7-4aa8-85e8-d7d9afd4adb3,5c90ad5d3396757e7eb6679e5f845bc4e07a015d5a211db6183f8d87e162873e
TEAM SANDPAPER,325,barasa-the-optimist,barasa the optimist,looks up to the sky and makes a wish,Male,hair: bald eyes: blue teeth: none skin: dark skin clothing: brown ankara accessories:none expression: awake strength: strong willed weakness: immoral,2da4bef4-38cc-4414-99ad-7361fac04b2b,ea7d3f3c7b7287efc7a54cba978c72b49cfa5e98180e0a2d50f09da8aa31cc6e
TEAM SANDPAPER,326,mwembu-the-elder,mwembu the elder,"old but not so old, with yellow his favorite color",Male,hair: bald eyes: black teeth: none skin: dark skin clothing: dark ankara accessories: none  expression: plain strength: fulfilled weakness: angry,36181230-6ac9-417f-af5c-23bdd2c25ecb,ea6115a22d3db27633bd05cb96b87408d779225232dda58d5c055dad30e6a6c6
TEAM SANDPAPER,327,mbogi-the-fighter,mbogi the fighter,masked up mbogi after capture,Male,hair: baldeyes:  blackteeth: noneskin: darkskin clothing: onesideankara accessories: noneexpression: willfull strength: fighter  weakness: rebellious,3a7bc3c4-1463-42ce-84c9-07337da64435,6c4e788ef3f0977886bb98375a249fe74373967363df17e090f383cd184e202b
TEAM SANDPAPER,328,mrosho-the-runner,mrosho the runner,masked up mrosho,Male,hair: bald eyes: sea blue teeth: none skin: darkskin clothing: purple ankara accessories: none expression: alert  strength: visionary  weakness: destructive,b2ca2c76-3b6d-43f1-8cc9-089b6ab83876,fbaa58c9f1e46bd62198ae755d85ce2b9c5a04657c8666eb41a692b5a49d1048
TEAM SANDPAPER,329,milele-the-african,milele the african,milele with a nice african print in orange,Male,hair: bald eyes: blue teeth: none skin: dark skin clothing: orange ankara accessories: none expression: timid strength: leader weakness: failure,644b0259-d75c-456d-934c-ce7c052bad3a,ab10b8cd4cc1a19cdcebbe039c218c02acfd6198245d017074afcf7b2699d5d4
TEAM SANDPAPER,330,olebon-the-oloibon,olebon the oloibon,olebon in customized buba sokoto,Male,hair: bald eyes: closed teeth: none skin: darkskin clothing: animal print accessories: none expression: surprised strength: empathy   weakness: easily bored,de261efe-731d-461e-b2e4-42edd2f48f72,2010a5b6f54011c78aa5f14512a6c96105d7eaf2438b537ba115e98addeae04e
TEAM SANDPAPER,331,chifu-the-maasai,chifu the maasai,clothing inspired by maasai shuka,Male,hair: bald eyes: closed teeth: none skin: none clothing: ankara shirt accessories: none expression: visionary strength:  authentic weakness: selfish,239933c4-7177-4b5b-86e8-e6f952301344,344310f873f43be3209b090537d40be43d867b242157987cdef17a65d3d3896d
TEAM SANDPAPER,332,mwangaa-the-voice,mwangaa the voice,mwangaa the chief,Male,hair:  bald eyes: blue teeth: none skin: darkskin clothing: white lined ankara accessories: none expression: kindness strength:  brave weakness: impatient,49179b62-812d-4d0f-b518-4af7fa79f8bc,42d785fba3572dd39f04a86bc531848eb3504497bb0b76cbd0ae9535d59ce1af
TEAM SANDPAPER,333,waforte-the-first,waforte the first,masked up man who does sleep a lot,Male,hair: bald eyes: closedteeth:none skin: darkskin clothing: jean ankara accessories: none expression: shy strength:  weakness: selfish,871912a8-d96e-4594-b7b3-450d94ee6924,0ad798ea03b7fbce84685a98d74be4ca682e96686c14cdd2e8d57096e176942e
TEAM SANDPAPER,334,kariuki-the-prayerful-one,kariuki the prayerful one,kariuki closes his eyes,Male,hair: bald eyes: closed eyes teeth: skin: clothing: accessories: expression: bored strength: intelligent  weakness: passive,6a5b6fa6-0f91-4b01-957f-c766945eb704,f518bc79814e07c90e1f6e09045d2bdfa67db472eca528ca442a0127b2bfab76
TEAM SANDPAPER,335,kenyanese-the-priest,kenyanese the priest,masked up man with with white cloth,Male,hair: bald eyes: white teeth: none skin: darkskin clothing: white jean shirt accessories: none expression: calculative strength: kind weakness: takes things personally,0706c338-42eb-4d26-84ea-c24b39628200,0d08b1da36bd41de2d8ae2b60094128bb4f43034e7c0fc041de457bc2e691da0
TEAM SANDPAPER,336,nyimbo-the-singer,nyimbo the singer,glasses and a pot for the night,Female,hair:dreadlocks eyes: glassed up teeth:none skin: brownskin clothing: off shoulder ankara accessories: a pot expression: free spirited strength: fair weakness: impatient,d05af807-b3e9-4ad3-8df1-b7864d2daa33,aec769b62d6441b247de7d1e9d8309912017ae3ae779f2a4c2be6821b44bd7c3
TEAM SANDPAPER,337,maathai-the-nobel-winner,maathai the nobel winner,mathaai the warrior,Female,hair: pink afro eyes: glassed up teeth: none skin: brownskin clothing: colored ankara accessories: noneexpression: strict strength: leadership  weakness:short sighted,0871cb8c-8d56-445d-92c7-01793f327707,c5f94c01320eddeeb3b3c71d533799c18f6150b67f490bcfe84aeaf1620da76f
TEAM SANDPAPER,338,tish-the-angry-one,tish the angry one,angry tish with specs on,Female,hair: black huge afro eyes:  none teeth: broken teeth skin: brownskin clothing: offshoulder ankara accessories: none expression: disgusted strength: blunt weakness:greedy,750a89dc-44ff-43bf-8211-b7776f1b5e52,24f4a178f4334602fb0b7ece47fe86986e513196761e72bdcaf0b8fb6fe52a85
TEAM SANDPAPER,339,wamenza-the-winner,wamenza the winner,wamenza the leader,Female,hair: laid back eyes: none teeth: none skin: brownskin clothing: offshoulder ankara accessories: noneexpression: meditative strength: strict weakness: impulsive,7348c9ed-4ac9-4785-9434-0a1f0dcaf8d8,06360892785bc6b8f4350731c8964d5177dda2cf1fdea6edfc8e23a3178b11e6
TEAM SANDPAPER,340,isaya-the-track-king,isaya the track king,isaya the traveller,Male,hair: none eyes: glassed up teeth: none skin: brown skin clothing: bright ankara accessories: none expression: taken aback strength: straight forward weakness: selfish,41781a16-d2b8-4fc6-a1f4-b9fffc5c95ba,e98d21bdfdd0fb5e3b9903b704fa9500ab1749461e76e12dde21ad3f8891297a
TEAM RULER,341,mansur-the-partyrider,mansur the partyrider,Mansur is the life of a party and never caught dulling.,Male,hair: none; eyes: ash grey; teeth: none;  clothing: agbda; accessories: studs; expression:happy; strength: intelligent; weakness: red whine;,78db0f29-3936-4d9c-bb90-3dbf20dba2dd,1d98bef0ed6392472b2f255389ef777d1081b8d8efa770c485c0ad3bf5f3d975
TEAM RULER,342,tola-the-businessman,tola the businessman,Tola loves business and owns several shops in Idumota.,Female,hair: none; eyes: midnightblack; teeth: none;  clothing: purple blowse; accessories: mask; expression:furious; strength: powerful; weakness: love;,1c5d5a6b-cf04-4bf9-978e-22a7e9bc5819,f852fc1f4d469daf7ec686faf810a18ff20b3aa2cced52275a149fc54c0ecfca
TEAM RULER,343,abdullahi-the-honorable,abdullahi the honorable,"Popularly called ""buje budanu"" a godfather who lavishes money on young gees.",Male,hair: none; eyes: blue-blackish; teeth: none;  clothing: yoruba attire; accessories: none; expression:anxious; strength: foreseer; weakness:indecision;,dd708276-445f-4483-8357-fc08e999328f,7910e7ae1b8e2c227d70bc4fc1e0f92289700fdd3a9d2788bfe38ae021274bb3
TEAM RULER,344,ojukwu-the-badguy,ojukwu the badguy,Ojukwu likes is business minded guy but fun to be with.,Male,hair: bald; eyes: eagle eyeball; teeth: none;  clothing: yellow lining blowse; accessories: none; expression: none; strength: good eyes for fashion; weakness: lack will power;,76c1eabf-15ea-446a-8426-472982c4d800,e250a25254378f98e20ee015427af709b25e6b1861c9ea1b280a3c2b5d1d89ef
TEAM RULER,345,odunsi-the-egbonadugbo,odunsi the egbonadugbo,Odunsi loves to advise and people in the community rely on him.,Male,hair: none; eyes: dark brown; teeth: none; clothing: one shoulder gown; accessories: none; expression: none; strength: elegant; weakness: easily depressed;,2912ab8b-5875-4277-a5c2-a0209aee90ae,ce4b539799a4a8f573d42b7e74a2b5efe97b5e2e2c77a1b9fb9c6422585f12e0
TEAM RULER,346,ogogo-the-sugardaddy,ogogo the sugardaddy,A rich oil magnate who loves to solve young women's problems with his millions.,Male,hair: none; eyes: cat eyes; teeth: none; clothing: purple danshiki; accessories:nose mask; expression: straight face; strength: brave ; weakness: too selfless;,aa575f30-04ad-45f9-a798-199465117793,0c7609e1d1d8f52ac3e809f2a2347e03cae1ad7510cd1584f40a571a0df2f695
TEAM RULER,347,suli-the-amalaseller,suli the amalaseller,Suli sells amala with respect and people say that's the secret to her sweet food.,Female,hair: low punk; eyes: cat eyes; teeth: none; clothing:brown babarigai; accessories:none; expression: furious; strength: wealthy; weakness: too emotional;,46fd4821-04dd-4f65-9290-c130a00c4c93,2449f7dadc71c97c5612c51efba1627b8f2996d1e4fa2c39bbd46942ef5ec95c
TEAM RULER,348,dolapo-the-afrocentric,dolapo the afrocentric,Dolapo loves African prints and loves to showcase culture.,Female,hair:bald; eyes: brown; teeth: none; clothing: one sided blowse; accessories: nose mask; expression: none; strength: beautiful; weakness: forgetful;,cbab232b-5c62-4df8-867b-018a2e496cd4,3264afa3a7a39cd7ae041206a2f49a1fd867466f82898f8fa01a25f77c3318ec
TEAM RULER,349,danjuma-the-saddist,danjuma-the-saddist,Danjuma is a grumpy man no one likes to associate with him.,Male,hair: none; eyes: sky blue; teeth: none; clothing:purple agbada; accessories: neck beads; expression: excited; strength: outspoken; weakness: boring;,5a42af57-186e-425b-b6b1-f72bda4911ef,025660ea71b4bd49b72921e075d2310dce384242d5ff62e2167fa679f36fd2d5
TEAM RULER,350,chinedu-the-farmer,chinedu the farmer,A hardworking farmer who has 6 boys who help out on the farm.,Male,hair: none; eyes: black; teeth: brown; clothing: one sided gown; accessories: none; expression: blushy; strength: easily loved; weakness: get angry easily;,9e8a55d7-0d8d-465d-a628-08ddd387a2c6,6dd405c795d5aebee1fc62757779af8bca43fc0449527d7232af76210e950154
TEAM RULER,351,kola-the-baldguy,kola the baldguy,Kola is every girls dream man because of his hair style.,Male,hair: low cut; eyes: mouse eyes; teeth: none; clothing: gbariye style; accessories: nose mask; expression: unhappy; strength: good eyes for details; weakness: sluggish;,c32f1757-da9c-49e8-bd79-510a42b6971a,b9ff0cdf9bce83ba994ba38a1c7ac4bbf630704f870701672ac3ac3eaccafa81
TEAM RULER,352,bola-the-bosslady,bola the bosslady,Bola commands boys and chill with men.,Female,hair: low cut; eyes: brown; teeth: none; clothing: short orange gown; accessories: nose mask; expression: none; strength: industrious; weaknes:spend lavishly;,09ff910d-a2be-49d5-8b27-b9378458701c,30831948e515c8b8214082f6e58b318d239a130b2b70b2f4b504eea547e1d699
TEAM RULER,353,kunle-the-alienguy,kunle the alienguy,Kunle is special and easily get noticed even in the midst of crowd.,Male,hair: green punk; eyes: green; teeth: none; clothing: purple agbada; accessories: purple beads; expression: unbothered; strength: very energetic; weaknes:eaaily give in,dea2f5d8-e3ba-4d3f-9a17-0a7edfd0c100,aa2e9bb2c3491bb4e1685b1aa90b2138a1d2861e443a99fcf72ccb6e9c8e09a7
TEAM RULER,354,segun-the-sharp,segun the sharp,Segun drives with caution and people love him for that.,Male,hair: green punk; eyes: black ; teeth: none; clothing: orange buba; accessories: nose mask; expression: bitchy; strength: team player; weaknes: none;,f9159a9c-f48d-4aee-bcc1-63c86209f806,b062ba4842a7c3c76d1f4a18b9062d86806f7d08cce238b41b4389e0129e6faf
TEAM RULER,355,ola-the-hardguy,ola the hardguy,Ola may be feared but he is such a coolheaded champ.,Male,hair: none; eyes: closed eyes; teeth: none; clothing: purple buba; accessories: none; expression: sick; strength: quick recovery power; weaknes: get ill frequently;,a814fc77-bdfa-4e50-8ba8-3e4e4bcfb3c0,47fdca5bae132b16343f10ddf00c289690fa357720dcf620df95c498c6bfa040
TEAM RULER,356,emeka-the-chief,emeka the chief,Crowd are always at Emeka's house because of his selflessness.,Male,hair: none; eyes: closed eyes; teeth: none; clothing: pakaja attire; accessories: none; expression: bossing; strength: easily comman respect; weaknes: not a ladies man;,195e89c8-0b6f-43ad-9a2c-d20f03439e96,06c96d9e80b46d524e2264ea48b576cccccdc4f8c87ff897ca4c967ff5edfb00
TEAM RULER,357,ugochukwu-the-celeb,ugochukwu the celeb,Ugochukwu is an online celebrity with many followers on social media.,Male,hair: white blode; eyes: closed eyes; teeth: closed teeth; clothing: black gown; accessories: gold shades; expression: bitchy; strength: enterprising; weaknes: too emotional;,74775cda-cff4-4d21-8819-693127598eca,0571d015c81d55c70580f5099d03f8ff87435ca14db465d7d3bcb5c01c6d85da
TEAM RULER,358,adekunle-the-yorubademon,adekunle the yoruba demon,A womans' man with no devotion to any of them.,Male,hair: gobi cap; eyes: closed eyes; teeth: closed teeth; clothing: ghana dansiki; accessories: gold shades; expression: owanbe mood; strength: from a walthy home; weaknes: disrespectful;,5c98c2d8-3144-4e08-8a0f-9b8d7e4f5aa7,f42afeb97ddbceb30a60483754b79b6219d975d51997cfdc456517c1b55ab69d
TEAM RULER,359,favour-the-fashionista,favour the fashionista,Combining dresses is not a problem for Favour.,Female,hair: black ghana weaving; eyes: cat eyes; teeth: none; clothing: senegalese blowse; accessories: gold shades; expression: party rider; strength: smart; weaknes: lazy;,19fc15c3-80fe-4d45-a2fe-be8f087d57c4,af6a67f7d3c40fe59ba0d9f3068cb7c12eba23c23342474cff83682426e5d8cc
TEAM RULER,360,jane-the-slayqueen,jane the slayqueen,Jane is always found in the midst of men and loves partying.,Female,hair: long grey braids; eyes: closed; teeth: black lips; clothing: black short gown; accessories: gold shades; expression: happy; strength:very intelligent; weaknes: have mood swings easily;,74775cda-cff4-4d21-8819-693127598eca,47309d3960980c84cd6fd66f84a22735352f724c8e425e3bac482a9a3b5d6ecc
TEAM VBELT,361,osas-the-ceo,osas the ceo,Meet Osas; a Gen-Z CEO with the British accent.,Female,hair: purple dreadlocks;  eyes: none; teeth: none; clothing: danshiki;  accessory: gold glasses; expression: none; strength: none; weakness: none;,b10f7e42-4778-49db-820b-dabbad75504a,ca5d522bad477fa07ba78bd15e850d176e2ab080a716e6a34874a24bd0d52967
TEAM VBELT,362,nneka-the-rainbow babe,nneka the rainbow babe,Nneka; the happy rainbow babe with the vibes.,Female,hair: pink;  eyes: none; teeth: none; clothing: blue and black bichrome; accessory: gold glasses; expression: none; strength: none; weakness: none;,e7e20ab8-03e0-4e0a-80aa-6e193f84426e,23c1297973af0487074c5e8afa29c3b4c8f195298479404a76622206cac959fd
TEAM VBELT,363,temitope-the-spoilt girl,temitope the spoilt girl,Temitope; our favourite daddy's girl.,Female,hair: none; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessory: gold glasses; expression: none; strength: none; weakness: none;,10cbcbcb-754e-4175-b85d-d0c7eafa16a2,968f6784b6d88ac5f8eff2b5ed48996b1fda0821931fb22e0ea64aa3b8e41d45
TEAM VBELT,364,bekeh-the-party animal,bekeh the party animal,Baby Bekeh is life of the party that goes home with your charger.,Female,hair: dark brown;  eyes: none; teeth: none; clothing: left one-shoulder wax print; accessory: gold glasses; expression: none; strength: none; weakness: none;,f0558235-3043-46e5-b26c-5bde83cc67fb,cc51ca7f4fa58045b2090e14bba8c9b8567022a5b4ea4d7faa33a28b08351ce2
TEAM VBELT,365,nana-the-tech lady,nana the tech lady,Nana; the tech madam that doubles as Kumasi Adele in her bathroom every morning.,Female,hair: black; eyes: none; teeth: none; clothing: print kente;  accessory: gold glasses; expression: none; strength: none; weakness: none;,e0858913-7050-4c4a-a2a0-442a88463334,2cefb4e2a15709b4a94b4ab2adf9c8db37aaf87e8197f21ff6bdc4f46d6d3180
TEAM VBELT,366,rofiat-the-marketer,rofiat the marketer,Rofiat; the distressed marketing intern.,Female,hair: purple dreadlocks; eyes: brown; teeth: none; clothing: danshiki; accessories: none; expression: none; strength: none; weakness: none;,1e4d9bda-f6f9-4e7a-9381-bee4b074b56d,c6df4f786e3e42beca1e6533de6607b9005f4ecb124a7b61675cd90dd1f25261
TEAM VBELT,367,zarifa-the-righteous,zarifa the righteous,Meet Zarifa; a proper baddie for Christ.,Female,hair: pink; eyes: blue; teeth: none; clothing: v-neck original kente; accessories: none;  expression: none; strength: none; weakness: none;,c6955d16-c343-46bc-9bed-c069ea8cc65a,71b8a98d79e01ffa5b9c65bd63f4b690938af37c03aef0ec57db890b3c3d521c
TEAM VBELT,368,modinat-the-troublesome,modinat the troublesome,Modinat; The queen of gbas gbos.,Female,hair: long maroon hair; eye: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessory: brown glasses; expression: none; strength: none; weakness: none;,49eb44e8-1117-463b-b7b3-1bcea4258362,c04d13da87cc43c6ad31613a121c4bf5f97b935ef5912b626ffa10ac98fc1fef
TEAM VBELT,369,amaka-our-mummy-g.o,amaka our mummy g.o,Here's Amaka; our one and only mummy G.O who's been to hell and back.,Female,hair: dark brown; eyes: blue; teeth: none; clothing: blue v-neck wax print; accessories: none; expression: none; strength: none; weakness: none;,853edc40-0f9d-40c5-ba78-46067dfd7f68,231d15f69b7f81380940e6ba4b4c98cc9e7d97e3fe4636315380ba25aa6fa0e9
TEAM VBELT,370,mawusi-the-patient,mawusi the patient,Meet Mawusi; the sweet sister waiting for her Canadian bobo.,Female,hair: black; eyes: blue; teeth: none; clothing: print kente; accessory: beret; expression: none; strength: none; weakness: none;,ca9ddc30-141a-493d-851b-71d34f599641,d13cb8726a152bafc8aec23b29ec6cd177d78f0ca5cec23764346a47f8d59512
TEAM VBELT,371,nesta-the-difficult,nesta the difficult,Meet Nesta;the National Chairlady; (SAN)Shege Administrators of Nigeria.,Female,hair: double puffy hair; eyes: brown; teeth: none; clothing: bow neck wax print; accessory: hair bands; expression: none; strength: none; weakness: none;,fc3b7ca7-efdb-45b2-b7c9-e69107484a43,842545a101b56fc36f11101d3038fe5c8a303b2f5e309bb759e4bc826ccef9bb
TEAM VBELT,372,adaora-the-choir mistress,adaora the choir mistress,Adaora; our able choir mistress that will take your boyfriend for vanishing.,Female,hair: black; eyes: brown; teeth: none; clothing: none; accessory: choker necklace; expression: none; strength: none; weakness: none;,df944505-da1a-424e-88aa-b9d365bd2775,02487c0d228a7a8623f453f9f0b584c187979761fbf23498a580f5217e17fb58
TEAM VBELT,373,busayo-the-husband snatcher,busayo the husband snatcher,Miss Busayo; can transplant your husband with the blink of her eyes.,Female,hair: brown; eyes: brown; teeth: none; clothing: none; accessories: none; expression: none; strength: none; weakness: none;,73c8d935-4a71-41d2-a1de-066ae8d548e6,bba4017643b06a55931f2161a76871753a9662f6f2303fcf3bf3ab62557d2505
TEAM VBELT,374,wangari-the-waitress,wangari the waitress,Wangari; the aspiring musician that doubles as a waitress.,Female,hair: purple dreadlocks; eyes: brown eyes; teeth: none; clothing: none; accessory: purple earrings; expression: none; strength: none; weakness: none;,4bd7a15b-cc66-4e2d-8fdb-d550f2dd645c,7d827a7088a33013f82308c856f0d337807dcf89734e2e36c6c55443ca5b4a05
TEAM VBELT,375,charlene-the-shy lady,charlene the shy lady,Meet Charlene; the shy sweetheart next door.,Female,hair: brown afro; eyes: brown; teeth: none; clothing: black dress; accessories: none; expression: none; strength: none; weakness: none;,36539b84-ada0-43cb-92d4-30596e07a39a,1ce4feb3c03ea1648f80820dc8f403c3c98a43ba3978b585191cf470707c295a
TEAM VBELT,376,addae-the-unretired,addae the unretired,Mummy Addae; the hot grandma that has refused to retire.,Female,hair: brown; eyes: brown; teeth: none; clothing: danshiki; accessory: choker necklace; expression: none; strength: none; weakness: none;,ced7b53c-73de-4fc7-a652-2b17ebfe68c9,58e00af31c656d1d61145507e6e0d18e92a8218969e79ad9449e1ce8efb63454
TEAM VBELT,377,abena-the-slay queen,abena the slay queen,Abena; the gang's slay queen.,Female,hair: long brown braids; eyes: squinting; teeth: none; clothing: v-neck original kente; accessories: none; expression: none; strength: none; weakness: none;,1e4728e1-3e45-4972-9755-4a38e784ff91,11408855687d9544ba6a6b03c1bfa6dc3698f48de53da13d8cabbdc88d48b584
TEAM VBELT,378,gasira-the-violence mama,gasira the violence mama,Sister Gasira; wipes people Oraimo cord for a living.,Female,hair: brown bun; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: none; expression: none; strength: none; weakness: none;,ea72337f-658f-4198-9ad6-39bc6212c20d,be8bcfaab7a41c42661069f2ac51bae8b6bd462e0b47d9539f205cee905da52e
TEAM VBELT,379,salamatou-the-exchange student,salamatou the exchange student,Salamatou; an Ivorian exchange student who's in love with amala.,Female,hair: black; eyes: squinted; teeth: none; cothing: none;  accessory: beret; expression: none; strength: none; weakness: none;,0e216fd1-d96a-4e3c-a59b-c807f772c5b3,2f2dedd74e0bb9e07ff12cfbb048fdd67d12e22ee7966587c4aec613f51d42b0
TEAM VBELT,380,nguyen-the-foreigner,nguyen the foreigner,Meet Nguyen; the Asian aunt that's addicted to waakaye.,Female,hair: dark brown; eyes: squinted; teeth: none; clothing: print kente; accessories: none; expression: none; strength: none; weakness: none;,0381301b-b5a3-42c1-9f73-2c43c0b8493f,1bb1e4c9f762ab465133d09e756c5eb6c5ef1314b9d53905f77ff623ce24b3ef
TEAM AXE,381,olofi-the-creator,olofi the creator,Olofi is the Yoruba creator god and messenger.,Male,hair:none; eyes: sky blue; teeth: none; clothing: none; accessories: facemask; expression: none; strength: creation god; weakness: love;,26340cc4-e334-494e-a737-f2b4bb9bb22e,209af4e526ea767f033f294a08082ea09cf1fa6546c2b34c82dcc75e7dd895ca
TEAM AXE,382,amadioha-the thunderer,amadioha the thunderer,Amadioha is the Igbo high god of thunder.,Male,hair: bald; eyes:shut; teeth: none; clothing: none; accessories: facemask; expression: none;strength: thunder bolt; weakness: palmoil;,a0586a93-7aff-43cc-8282-d081b8d6fe90,fe5f69dbceb93007d44d3c1d1179929b4c9cec5d534800bed2b2a877b912618d
TEAM AXE,383,sango-the-striker,sango the striker,Sango is the yoruba diety of thunder.,Male,hair:shiny bald; eyes:none; teeth: none; clothing: asooke; accessories: none; expression: cunning; strength: thunder clap; weakness: mice;,15e1775c-74fe-4a0b-b79c-49f6b730fa89,06bb654c151259bc91150d372320f669b8e2c9fe08848eed49b04d96870bf01c
TEAM AXE,384,agwu-the healer,agwu the healer,Agwu is the Igbo deity of health and divination.,Male,hair: shiny bald; eyes: aquamarine; teeth: none; clothing: none; accessories: none; expression: childlike; strength: healing; weakness: fire;,311a6713-66c9-43ce-82d8-e3ce03a87a81,490d475ac5eb977e249eb0fe06be53127a31f23406a48a56cb9c5bac8a414cc0
TEAM AXE,385,tano-the swimmer,tano the swimmer,Tano is the master of the Ghana river Tano.,Male,hair: none; eyes: squinted; teeth: none; clothing: yellow danshiki with patterns; accessories: none; expression: none; strength: none; weakness: none;,9c34a73f-33ee-4577-aba8-0982c1656ba7,6e0b6988bd868f5ae3af395eed932b99f132cb55dac4d2e447ccf4c96432a478
